,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
308,31/01/2020,31,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
309,30/01/2020,30,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
310,29/01/2020,29,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
311,28/01/2020,28,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
312,27/01/2020,27,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
313,26/01/2020,26,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
314,25/01/2020,25,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
315,24/01/2020,24,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
316,23/01/2020,23,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
317,22/01/2020,22,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
318,21/01/2020,21,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
319,20/01/2020,20,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
320,19/01/2020,19,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
321,18/01/2020,18,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
322,17/01/2020,17,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
323,16/01/2020,16,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
324,15/01/2020,15,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
325,14/01/2020,14,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
326,13/01/2020,13,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
327,12/01/2020,12,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
328,11/01/2020,11,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
329,10/01/2020,10,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
330,09/01/2020,9,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
331,08/01/2020,8,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
332,07/01/2020,7,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
333,06/01/2020,6,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
334,05/01/2020,5,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
335,04/01/2020,4,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
336,03/01/2020,3,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
337,02/01/2020,2,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
338,01/01/2020,1,1,2020,0,0,Afghanistan,AF,AFG,38041757.0,Asia
339,31/12/2019,31,12,2019,0,0,Afghanistan,AF,AFG,38041757.0,Asia
340,14/12/2020,14,12,2020,788,14,Albania,AL,ALB,2862427.0,Europe
341,13/12/2020,13,12,2020,879,12,Albania,AL,ALB,2862427.0,Europe
342,12/12/2020,12,12,2020,802,12,Albania,AL,ALB,2862427.0,Europe
343,11/12/2020,11,12,2020,873,14,Albania,AL,ALB,2862427.0,Europe
344,10/12/2020,10,12,2020,752,15,Albania,AL,ALB,2862427.0,Europe
345,09/12/2020,9,12,2020,753,14,Albania,AL,ALB,2862427.0,Europe
346,08/12/2020,8,12,2020,695,17,Albania,AL,ALB,2862427.0,Europe
347,07/12/2020,7,12,2020,840,16,Albania,AL,ALB,2862427.0,Europe
348,06/12/2020,6,12,2020,846,19,Albania,AL,ALB,2862427.0,Europe
349,05/12/2020,5,12,2020,801,18,Albania,AL,ALB,2862427.0,Europe
350,04/12/2020,4,12,2020,782,13,Albania,AL,ALB,2862427.0,Europe
351,03/12/2020,3,12,2020,705,17,Albania,AL,ALB,2862427.0,Europe
352,02/12/2020,2,12,2020,832,12,Albania,AL,ALB,2862427.0,Europe
353,01/12/2020,1,12,2020,557,12,Albania,AL,ALB,2862427.0,Europe
354,30/11/2020,30,11,2020,835,11,Albania,AL,ALB,2862427.0,Europe
355,29/11/2020,29,11,2020,545,16,Albania,AL,ALB,2862427.0,Europe
356,28/11/2020,28,11,2020,645,18,Albania,AL,ALB,2862427.0,Europe
357,27/11/2020,27,11,2020,656,10,Albania,AL,ALB,2862427.0,Europe
358,26/11/2020,26,11,2020,644,8,Albania,AL,ALB,2862427.0,Europe
359,25/11/2020,25,11,2020,744,19,Albania,AL,ALB,2862427.0,Europe
360,24/11/2020,24,11,2020,795,17,Albania,AL,ALB,2862427.0,Europe
361,23/11/2020,23,11,2020,565,14,Albania,AL,ALB,2862427.0,Europe
362,22/11/2020,22,11,2020,737,13,Albania,AL,ALB,2862427.0,Europe
363,21/11/2020,21,11,2020,836,15,Albania,AL,ALB,2862427.0,Europe
364,20/11/2020,20,11,2020,786,11,Albania,AL,ALB,2862427.0,Europe
365,19/11/2020,19,11,2020,711,9,Albania,AL,ALB,2862427.0,Europe
366,18/11/2020,18,11,2020,694,6,Albania,AL,ALB,2862427.0,Europe
367,17/11/2020,17,11,2020,602,8,Albania,AL,ALB,2862427.0,Europe
368,16/11/2020,16,11,2020,597,11,Albania,AL,ALB,2862427.0,Europe
369,15/11/2020,15,11,2020,532,7,Albania,AL,ALB,2862427.0,Europe
370,14/11/2020,14,11,2020,490,7,Albania,AL,ALB,2862427.0,Europe
371,13/11/2020,13,11,2020,410,8,Albania,AL,ALB,2862427.0,Europe
372,12/11/2020,12,11,2020,507,11,Albania,AL,ALB,2862427.0,Europe
373,11/11/2020,11,11,2020,563,8,Albania,AL,ALB,2862427.0,Europe
374,10/11/2020,10,11,2020,525,12,Albania,AL,ALB,2862427.0,Europe
375,09/11/2020,9,11,2020,501,2,Albania,AL,ALB,2862427.0,Europe
376,08/11/2020,8,11,2020,495,8,Albania,AL,ALB,2862427.0,Europe
377,07/11/2020,7,11,2020,489,6,Albania,AL,ALB,2862427.0,Europe
378,06/11/2020,6,11,2020,421,7,Albania,AL,ALB,2862427.0,Europe
379,05/11/2020,5,11,2020,396,4,Albania,AL,ALB,2862427.0,Europe
380,04/11/2020,4,11,2020,381,5,Albania,AL,ALB,2862427.0,Europe
381,03/11/2020,3,11,2020,321,9,Albania,AL,ALB,2862427.0,Europe
382,02/11/2020,2,11,2020,327,9,Albania,AL,ALB,2862427.0,Europe
383,01/11/2020,1,11,2020,241,7,Albania,AL,ALB,2862427.0,Europe
384,31/10/2020,31,10,2020,319,3,Albania,AL,ALB,2862427.0,Europe
385,30/10/2020,30,10,2020,275,6,Albania,AL,ALB,2862427.0,Europe
386,29/10/2020,29,10,2020,311,6,Albania,AL,ALB,2862427.0,Europe
387,28/10/2020,28,10,2020,284,7,Albania,AL,ALB,2862427.0,Europe
388,27/10/2020,27,10,2020,288,3,Albania,AL,ALB,2862427.0,Europe
389,26/10/2020,26,10,2020,299,4,Albania,AL,ALB,2862427.0,Europe
390,25/10/2020,25,10,2020,302,4,Albania,AL,ALB,2862427.0,Europe
391,24/10/2020,24,10,2020,306,4,Albania,AL,ALB,2862427.0,Europe
392,23/10/2020,23,10,2020,302,3,Albania,AL,ALB,2862427.0,Europe
393,22/10/2020,22,10,2020,297,4,Albania,AL,ALB,2862427.0,Europe
394,21/10/2020,21,10,2020,301,4,Albania,AL,ALB,2862427.0,Europe
395,20/10/2020,20,10,2020,295,3,Albania,AL,ALB,2862427.0,Europe
396,19/10/2020,19,10,2020,281,3,Albania,AL,ALB,2862427.0,Europe
397,18/10/2020,18,10,2020,273,5,Albania,AL,ALB,2862427.0,Europe
398,17/10/2020,17,10,2020,289,4,Albania,AL,ALB,2862427.0,Europe
399,16/10/2020,16,10,2020,257,5,Albania,AL,ALB,2862427.0,Europe
400,15/10/2020,15,10,2020,203,5,Albania,AL,ALB,2862427.0,Europe
401,14/10/2020,14,10,2020,182,5,Albania,AL,ALB,2862427.0,Europe
402,13/10/2020,13,10,2020,171,4,Albania,AL,ALB,2862427.0,Europe
403,12/10/2020,12,10,2020,168,4,Albania,AL,ALB,2862427.0,Europe
404,11/10/2020,11,10,2020,165,3,Albania,AL,ALB,2862427.0,Europe
405,10/10/2020,10,10,2020,167,2,Albania,AL,ALB,2862427.0,Europe
406,09/10/2020,9,10,2020,169,4,Albania,AL,ALB,2862427.0,Europe
407,08/10/2020,8,10,2020,162,4,Albania,AL,ALB,2862427.0,Europe
408,07/10/2020,7,10,2020,158,3,Albania,AL,ALB,2862427.0,Europe
409,06/10/2020,6,10,2020,144,4,Albania,AL,ALB,2862427.0,Europe
410,05/10/2020,5,10,2020,149,4,Albania,AL,ALB,2862427.0,Europe
411,04/10/2020,4,10,2020,152,3,Albania,AL,ALB,2862427.0,Europe
412,03/10/2020,3,10,2020,159,1,Albania,AL,ALB,2862427.0,Europe
413,02/10/2020,2,10,2020,157,1,Albania,AL,ALB,2862427.0,Europe
414,01/10/2020,1,10,2020,131,3,Albania,AL,ALB,2862427.0,Europe
415,30/09/2020,30,9,2020,127,4,Albania,AL,ALB,2862427.0,Europe
416,29/09/2020,29,9,2020,132,3,Albania,AL,ALB,2862427.0,Europe
417,28/09/2020,28,9,2020,106,2,Albania,AL,ALB,2862427.0,Europe
418,27/09/2020,27,9,2020,108,2,Albania,AL,ALB,2862427.0,Europe
419,26/09/2020,26,9,2020,124,3,Albania,AL,ALB,2862427.0,Europe
420,25/09/2020,25,9,2020,134,0,Albania,AL,ALB,2862427.0,Europe
421,24/09/2020,24,9,2020,121,3,Albania,AL,ALB,2862427.0,Europe
422,23/09/2020,23,9,2020,131,3,Albania,AL,ALB,2862427.0,Europe
423,22/09/2020,22,9,2020,150,2,Albania,AL,ALB,2862427.0,Europe
424,21/09/2020,21,9,2020,159,4,Albania,AL,ALB,2862427.0,Europe
425,20/09/2020,20,9,2020,153,5,Albania,AL,ALB,2862427.0,Europe
426,19/09/2020,19,9,2020,125,5,Albania,AL,ALB,2862427.0,Europe
427,18/09/2020,18,9,2020,132,5,Albania,AL,ALB,2862427.0,Europe
428,17/09/2020,17,9,2020,144,3,Albania,AL,ALB,2862427.0,Europe
429,16/09/2020,16,9,2020,152,2,Albania,AL,ALB,2862427.0,Europe
430,15/09/2020,15,9,2020,167,4,Albania,AL,ALB,2862427.0,Europe
431,14/09/2020,14,9,2020,168,4,Albania,AL,ALB,2862427.0,Europe
432,13/09/2020,13,9,2020,164,3,Albania,AL,ALB,2862427.0,Europe
433,12/09/2020,12,9,2020,161,3,Albania,AL,ALB,2862427.0,Europe
434,11/09/2020,11,9,2020,156,2,Albania,AL,ALB,2862427.0,Europe
435,10/09/2020,10,9,2020,151,1,Albania,AL,ALB,2862427.0,Europe
436,09/09/2020,9,9,2020,147,2,Albania,AL,ALB,2862427.0,Europe
437,08/09/2020,8,9,2020,151,3,Albania,AL,ALB,2862427.0,Europe
438,07/09/2020,7,9,2020,153,4,Albania,AL,ALB,2862427.0,Europe
439,06/09/2020,6,9,2020,135,6,Albania,AL,ALB,2862427.0,Europe
440,05/09/2020,5,9,2020,123,5,Albania,AL,ALB,2862427.0,Europe
441,04/09/2020,4,9,2020,116,5,Albania,AL,ALB,2862427.0,Europe
442,03/09/2020,3,9,2020,122,6,Albania,AL,ALB,2862427.0,Europe
443,02/09/2020,2,9,2020,93,6,Albania,AL,ALB,2862427.0,Europe
444,01/09/2020,1,9,2020,133,4,Albania,AL,ALB,2862427.0,Europe
445,31/08/2020,31,8,2020,101,5,Albania,AL,ALB,2862427.0,Europe
446,30/08/2020,30,8,2020,84,4,Albania,AL,ALB,2862427.0,Europe
447,29/08/2020,29,8,2020,112,5,Albania,AL,ALB,2862427.0,Europe
448,28/08/2020,28,8,2020,156,3,Albania,AL,ALB,2862427.0,Europe
449,27/08/2020,27,8,2020,168,4,Albania,AL,ALB,2862427.0,Europe
450,26/08/2020,26,8,2020,154,5,Albania,AL,ALB,2862427.0,Europe
451,25/08/2020,25,8,2020,178,4,Albania,AL,ALB,2862427.0,Europe
452,24/08/2020,24,8,2020,152,5,Albania,AL,ALB,2862427.0,Europe
453,23/08/2020,23,8,2020,156,5,Albania,AL,ALB,2862427.0,Europe
454,22/08/2020,22,8,2020,152,2,Albania,AL,ALB,2862427.0,Europe
455,21/08/2020,21,8,2020,155,4,Albania,AL,ALB,2862427.0,Europe
456,20/08/2020,20,8,2020,158,2,Albania,AL,ALB,2862427.0,Europe
457,19/08/2020,19,8,2020,155,2,Albania,AL,ALB,2862427.0,Europe
458,18/08/2020,18,8,2020,119,2,Albania,AL,ALB,2862427.0,Europe
459,17/08/2020,17,8,2020,120,3,Albania,AL,ALB,2862427.0,Europe
460,16/08/2020,16,8,2020,143,6,Albania,AL,ALB,2862427.0,Europe
461,15/08/2020,15,8,2020,146,6,Albania,AL,ALB,2862427.0,Europe
462,14/08/2020,14,8,2020,154,5,Albania,AL,ALB,2862427.0,Europe
463,13/08/2020,13,8,2020,141,3,Albania,AL,ALB,2862427.0,Europe
464,12/08/2020,12,8,2020,140,5,Albania,AL,ALB,2862427.0,Europe
465,11/08/2020,11,8,2020,125,1,Albania,AL,ALB,2862427.0,Europe
466,10/08/2020,10,8,2020,136,6,Albania,AL,ALB,2862427.0,Europe
467,09/08/2020,9,8,2020,124,4,Albania,AL,ALB,2862427.0,Europe
468,08/08/2020,8,8,2020,135,1,Albania,AL,ALB,2862427.0,Europe
469,07/08/2020,7,8,2020,127,6,Albania,AL,ALB,2862427.0,Europe
470,06/08/2020,6,8,2020,139,6,Albania,AL,ALB,2862427.0,Europe
471,05/08/2020,5,8,2020,130,4,Albania,AL,ALB,2862427.0,Europe
472,04/08/2020,4,8,2020,101,6,Albania,AL,ALB,2862427.0,Europe
473,03/08/2020,3,8,2020,123,5,Albania,AL,ALB,2862427.0,Europe
474,02/08/2020,2,8,2020,120,4,Albania,AL,ALB,2862427.0,Europe
475,01/08/2020,1,8,2020,79,3,Albania,AL,ALB,2862427.0,Europe
476,31/07/2020,31,7,2020,92,4,Albania,AL,ALB,2862427.0,Europe
477,30/07/2020,30,7,2020,108,2,Albania,AL,ALB,2862427.0,Europe
478,29/07/2020,29,7,2020,117,4,Albania,AL,ALB,2862427.0,Europe
479,28/07/2020,28,7,2020,117,6,Albania,AL,ALB,2862427.0,Europe
480,27/07/2020,27,7,2020,126,4,Albania,AL,ALB,2862427.0,Europe
481,26/07/2020,26,7,2020,67,6,Albania,AL,ALB,2862427.0,Europe
482,25/07/2020,25,7,2020,104,5,Albania,AL,ALB,2862427.0,Europe
483,24/07/2020,24,7,2020,108,3,Albania,AL,ALB,2862427.0,Europe
484,23/07/2020,23,7,2020,68,3,Albania,AL,ALB,2862427.0,Europe
485,22/07/2020,22,7,2020,119,4,Albania,AL,ALB,2862427.0,Europe
486,21/07/2020,21,7,2020,81,1,Albania,AL,ALB,2862427.0,Europe
487,20/07/2020,20,7,2020,82,1,Albania,AL,ALB,2862427.0,Europe
488,19/07/2020,19,7,2020,102,4,Albania,AL,ALB,2862427.0,Europe
489,18/07/2020,18,7,2020,55,3,Albania,AL,ALB,2862427.0,Europe
490,17/07/2020,17,7,2020,99,3,Albania,AL,ALB,2862427.0,Europe
491,16/07/2020,16,7,2020,85,4,Albania,AL,ALB,2862427.0,Europe
492,15/07/2020,15,7,2020,96,2,Albania,AL,ALB,2862427.0,Europe
493,14/07/2020,14,7,2020,117,2,Albania,AL,ALB,2862427.0,Europe
494,13/07/2020,13,7,2020,83,4,Albania,AL,ALB,2862427.0,Europe
495,12/07/2020,12,7,2020,93,4,Albania,AL,ALB,2862427.0,Europe
496,11/07/2020,11,7,2020,90,2,Albania,AL,ALB,2862427.0,Europe
497,10/07/2020,10,7,2020,82,0,Albania,AL,ALB,2862427.0,Europe
498,09/07/2020,9,7,2020,68,2,Albania,AL,ALB,2862427.0,Europe
499,08/07/2020,8,7,2020,74,2,Albania,AL,ALB,2862427.0,Europe
500,07/07/2020,7,7,2020,71,3,Albania,AL,ALB,2862427.0,Europe
501,06/07/2020,6,7,2020,74,2,Albania,AL,ALB,2862427.0,Europe
502,05/07/2020,5,7,2020,67,2,Albania,AL,ALB,2862427.0,Europe
503,04/07/2020,4,7,2020,90,3,Albania,AL,ALB,2862427.0,Europe
504,03/07/2020,3,7,2020,82,4,Albania,AL,ALB,2862427.0,Europe
505,02/07/2020,2,7,2020,45,3,Albania,AL,ALB,2862427.0,Europe
506,01/07/2020,1,7,2020,69,4,Albania,AL,ALB,2862427.0,Europe
507,30/06/2020,30,6,2020,64,3,Albania,AL,ALB,2862427.0,Europe
508,29/06/2020,29,6,2020,72,2,Albania,AL,ALB,2862427.0,Europe
509,28/06/2020,28,6,2020,61,2,Albania,AL,ALB,2862427.0,Europe
510,27/06/2020,27,6,2020,77,2,Albania,AL,ALB,2862427.0,Europe
511,26/06/2020,26,6,2020,78,2,Albania,AL,ALB,2862427.0,Europe
512,25/06/2020,25,6,2020,67,2,Albania,AL,ALB,2862427.0,Europe
513,24/06/2020,24,6,2020,52,1,Albania,AL,ALB,2862427.0,Europe
514,23/06/2020,23,6,2020,68,0,Albania,AL,ALB,2862427.0,Europe
515,22/06/2020,22,6,2020,36,1,Albania,AL,ALB,2862427.0,Europe
516,21/06/2020,21,6,2020,53,1,Albania,AL,ALB,2862427.0,Europe
517,20/06/2020,20,6,2020,50,3,Albania,AL,ALB,2862427.0,Europe
518,19/06/2020,19,6,2020,66,1,Albania,AL,ALB,2862427.0,Europe
519,18/06/2020,18,6,2020,50,1,Albania,AL,ALB,2862427.0,Europe
520,17/06/2020,17,6,2020,82,1,Albania,AL,ALB,2862427.0,Europe
521,16/06/2020,16,6,2020,69,0,Albania,AL,ALB,2862427.0,Europe
522,15/06/2020,15,6,2020,57,0,Albania,AL,ALB,2862427.0,Europe
523,14/06/2020,14,6,2020,48,0,Albania,AL,ALB,2862427.0,Europe
524,13/06/2020,13,6,2020,31,1,Albania,AL,ALB,2862427.0,Europe
525,12/06/2020,12,6,2020,44,1,Albania,AL,ALB,2862427.0,Europe
526,11/06/2020,11,6,2020,42,0,Albania,AL,ALB,2862427.0,Europe
527,10/06/2020,10,6,2020,36,0,Albania,AL,ALB,2862427.0,Europe
528,09/06/2020,9,6,2020,17,0,Albania,AL,ALB,2862427.0,Europe
529,08/06/2020,8,6,2020,14,0,Albania,AL,ALB,2862427.0,Europe
530,07/06/2020,7,6,2020,20,1,Albania,AL,ALB,2862427.0,Europe
531,06/06/2020,6,6,2020,15,0,Albania,AL,ALB,2862427.0,Europe
532,05/06/2020,5,6,2020,13,0,Albania,AL,ALB,2862427.0,Europe
533,04/06/2020,4,6,2020,20,0,Albania,AL,ALB,2862427.0,Europe
534,03/06/2020,3,6,2020,21,0,Albania,AL,ALB,2862427.0,Europe
535,02/06/2020,2,6,2020,6,0,Albania,AL,ALB,2862427.0,Europe
536,01/06/2020,1,6,2020,15,0,Albania,AL,ALB,2862427.0,Europe
537,31/05/2020,31,5,2020,23,0,Albania,AL,ALB,2862427.0,Europe
538,30/05/2020,30,5,2020,23,0,Albania,AL,ALB,2862427.0,Europe
539,29/05/2020,29,5,2020,26,0,Albania,AL,ALB,2862427.0,Europe
540,28/05/2020,28,5,2020,21,0,Albania,AL,ALB,2862427.0,Europe
541,27/05/2020,27,5,2020,25,1,Albania,AL,ALB,2862427.0,Europe
542,26/05/2020,26,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe
543,25/05/2020,25,5,2020,9,1,Albania,AL,ALB,2862427.0,Europe
544,24/05/2020,24,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe
545,23/05/2020,23,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe
546,22/05/2020,22,5,2020,5,0,Albania,AL,ALB,2862427.0,Europe
547,21/05/2020,21,5,2020,15,0,Albania,AL,ALB,2862427.0,Europe
548,20/05/2020,20,5,2020,1,0,Albania,AL,ALB,2862427.0,Europe
549,19/05/2020,19,5,2020,2,0,Albania,AL,ALB,2862427.0,Europe
550,18/05/2020,18,5,2020,13,0,Albania,AL,ALB,2862427.0,Europe
551,17/05/2020,17,5,2020,17,0,Albania,AL,ALB,2862427.0,Europe
552,16/05/2020,16,5,2020,18,0,Albania,AL,ALB,2862427.0,Europe
553,15/05/2020,15,5,2020,18,0,Albania,AL,ALB,2862427.0,Europe
554,14/05/2020,14,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe
555,13/05/2020,13,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe
556,12/05/2020,12,5,2020,4,0,Albania,AL,ALB,2862427.0,Europe
557,11/05/2020,11,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe
558,10/05/2020,10,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe
559,09/05/2020,9,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe
560,08/05/2020,8,5,2020,10,0,Albania,AL,ALB,2862427.0,Europe
561,07/05/2020,7,5,2020,12,0,Albania,AL,ALB,2862427.0,Europe
562,06/05/2020,6,5,2020,17,0,Albania,AL,ALB,2862427.0,Europe
563,05/05/2020,5,5,2020,8,0,Albania,AL,ALB,2862427.0,Europe
564,04/05/2020,4,5,2020,6,0,Albania,AL,ALB,2862427.0,Europe
565,03/05/2020,3,5,2020,7,0,Albania,AL,ALB,2862427.0,Europe
566,02/05/2020,2,5,2020,9,0,Albania,AL,ALB,2862427.0,Europe
567,01/05/2020,1,5,2020,7,0,Albania,AL,ALB,2862427.0,Europe
568,30/04/2020,30,4,2020,16,1,Albania,AL,ALB,2862427.0,Europe
569,29/04/2020,29,4,2020,14,2,Albania,AL,ALB,2862427.0,Europe
570,28/04/2020,28,4,2020,10,0,Albania,AL,ALB,2862427.0,Europe
571,27/04/2020,27,4,2020,14,1,Albania,AL,ALB,2862427.0,Europe
572,26/04/2020,26,4,2020,34,0,Albania,AL,ALB,2862427.0,Europe
573,25/04/2020,25,4,2020,15,0,Albania,AL,ALB,2862427.0,Europe
574,24/04/2020,24,4,2020,29,0,Albania,AL,ALB,2862427.0,Europe
575,23/04/2020,23,4,2020,25,1,Albania,AL,ALB,2862427.0,Europe
576,22/04/2020,22,4,2020,25,0,Albania,AL,ALB,2862427.0,Europe
577,21/04/2020,21,4,2020,22,0,Albania,AL,ALB,2862427.0,Europe
578,20/04/2020,20,4,2020,14,0,Albania,AL,ALB,2862427.0,Europe
579,19/04/2020,19,4,2020,9,0,Albania,AL,ALB,2862427.0,Europe
580,18/04/2020,18,4,2020,21,0,Albania,AL,ALB,2862427.0,Europe
581,17/04/2020,17,4,2020,24,1,Albania,AL,ALB,2862427.0,Europe
582,16/04/2020,16,4,2020,19,1,Albania,AL,ALB,2862427.0,Europe
583,15/04/2020,15,4,2020,8,1,Albania,AL,ALB,2862427.0,Europe
584,14/04/2020,14,4,2020,21,0,Albania,AL,ALB,2862427.0,Europe
585,13/04/2020,13,4,2020,13,0,Albania,AL,ALB,2862427.0,Europe
586,12/04/2020,12,4,2020,17,0,Albania,AL,ALB,2862427.0,Europe
587,11/04/2020,11,4,2020,7,0,Albania,AL,ALB,2862427.0,Europe
588,10/04/2020,10,4,2020,9,1,Albania,AL,ALB,2862427.0,Europe
589,09/04/2020,9,4,2020,17,0,Albania,AL,ALB,2862427.0,Europe
590,08/04/2020,8,4,2020,6,0,Albania,AL,ALB,2862427.0,Europe
591,07/04/2020,7,4,2020,16,1,Albania,AL,ALB,2862427.0,Europe
592,06/04/2020,6,4,2020,28,2,Albania,AL,ALB,2862427.0,Europe
593,05/04/2020,5,4,2020,29,2,Albania,AL,ALB,2862427.0,Europe
594,04/04/2020,4,4,2020,27,1,Albania,AL,ALB,2862427.0,Europe
595,03/04/2020,3,4,2020,18,1,Albania,AL,ALB,2862427.0,Europe
596,02/04/2020,2,4,2020,16,0,Albania,AL,ALB,2862427.0,Europe
597,01/04/2020,1,4,2020,20,3,Albania,AL,ALB,2862427.0,Europe
598,31/03/2020,31,3,2020,11,2,Albania,AL,ALB,2862427.0,Europe
599,30/03/2020,30,3,2020,15,0,Albania,AL,ALB,2862427.0,Europe
600,29/03/2020,29,3,2020,11,1,Albania,AL,ALB,2862427.0,Europe
601,28/03/2020,28,3,2020,12,3,Albania,AL,ALB,2862427.0,Europe
602,27/03/2020,27,3,2020,28,1,Albania,AL,ALB,2862427.0,Europe
603,26/03/2020,26,3,2020,23,0,Albania,AL,ALB,2862427.0,Europe
604,25/03/2020,25,3,2020,23,1,Albania,AL,ALB,2862427.0,Europe
605,24/03/2020,24,3,2020,11,2,Albania,AL,ALB,2862427.0,Europe
606,23/03/2020,23,3,2020,13,0,Albania,AL,ALB,2862427.0,Europe
607,22/03/2020,22,3,2020,6,0,Albania,AL,ALB,2862427.0,Europe
608,21/03/2020,21,3,2020,0,0,Albania,AL,ALB,2862427.0,Europe
609,20/03/2020,20,3,2020,11,0,Albania,AL,ALB,2862427.0,Europe
610,19/03/2020,19,3,2020,4,1,Albania,AL,ALB,2862427.0,Europe
611,18/03/2020,18,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe
612,17/03/2020,17,3,2020,9,0,Albania,AL,ALB,2862427.0,Europe
613,16/03/2020,16,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe
614,15/03/2020,15,3,2020,5,0,Albania,AL,ALB,2862427.0,Europe
615,14/03/2020,14,3,2020,10,0,Albania,AL,ALB,2862427.0,Europe
616,13/03/2020,13,3,2020,12,0,Albania,AL,ALB,2862427.0,Europe
617,12/03/2020,12,3,2020,1,1,Albania,AL,ALB,2862427.0,Europe
618,11/03/2020,11,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe
619,10/03/2020,10,3,2020,4,0,Albania,AL,ALB,2862427.0,Europe
620,09/03/2020,9,3,2020,2,0,Albania,AL,ALB,2862427.0,Europe
621,14/12/2020,14,12,2020,464,12,Algeria,DZ,DZA,43053054.0,Africa
622,13/12/2020,13,12,2020,517,9,Algeria,DZ,DZA,43053054.0,Africa
623,12/12/2020,12,12,2020,542,11,Algeria,DZ,DZA,43053054.0,Africa
624,11/12/2020,11,12,2020,565,10,Algeria,DZ,DZA,43053054.0,Africa
625,10/12/2020,10,12,2020,598,15,Algeria,DZ,DZA,43053054.0,Africa
626,09/12/2020,9,12,2020,591,12,Algeria,DZ,DZA,43053054.0,Africa
627,08/12/2020,8,12,2020,573,11,Algeria,DZ,DZA,43053054.0,Africa
628,07/12/2020,7,12,2020,750,15,Algeria,DZ,DZA,43053054.0,Africa
629,06/12/2020,6,12,2020,772,9,Algeria,DZ,DZA,43053054.0,Africa
630,05/12/2020,5,12,2020,803,12,Algeria,DZ,DZA,43053054.0,Africa
631,04/12/2020,4,12,2020,843,16,Algeria,DZ,DZA,43053054.0,Africa
632,03/12/2020,3,12,2020,932,17,Algeria,DZ,DZA,43053054.0,Africa
633,02/12/2020,2,12,2020,963,16,Algeria,DZ,DZA,43053054.0,Africa
634,01/12/2020,1,12,2020,968,21,Algeria,DZ,DZA,43053054.0,Africa
635,30/11/2020,30,11,2020,1009,17,Algeria,DZ,DZA,43053054.0,Africa
636,29/11/2020,29,11,2020,1044,21,Algeria,DZ,DZA,43053054.0,Africa
637,28/11/2020,28,11,2020,1058,20,Algeria,DZ,DZA,43053054.0,Africa
638,27/11/2020,27,11,2020,1085,23,Algeria,DZ,DZA,43053054.0,Africa
639,26/11/2020,26,11,2020,1025,20,Algeria,DZ,DZA,43053054.0,Africa
640,25/11/2020,25,11,2020,1133,15,Algeria,DZ,DZA,43053054.0,Africa
641,24/11/2020,24,11,2020,1005,19,Algeria,DZ,DZA,43053054.0,Africa
642,23/11/2020,23,11,2020,1088,35,Algeria,DZ,DZA,43053054.0,Africa
643,22/11/2020,22,11,2020,1019,1,Algeria,DZ,DZA,43053054.0,Africa
